Movie,Summary,Genre,Emotion,4Emotion,PN,CS,Instrument
댄싱퀸,"Two women, Myungae and Jeonghwa, are having a conversation about dreams and marriage. Jeonghwa shares a dream she had about marrying and being happy, but then becoming disillusioned after ten years. Myungae jokes about Jeonghwa's dream and suggests they should live life to the fullest while they are still young. The two women share a moment of laughter and eye contact.",판타지,2,B,1,0,일렉기타
댄싱퀸,"The abstract describes the various activities of two individuals, Jeongmin and Jeonghwa, as they transform their appearances and practice their skills in different settings such as a hair salon, an eyeglass store, a planning agency, a suit store, and their own home. The abstract also mentions a press conference where a person named Jongchan announces that a lawyer named Hwang Jeongmin will be running for the position of Seoul mayor in the upcoming election.",판타지,2,B,1,0,일렉기타
댄싱퀸,A speech by 정민 about the importance of school meals and the struggles of working parents receives emotional reactions from the audience. 정민 questions the societal pressure to have more children despite financial difficulties. The speech prompts reflection on solutions from the hardworking parents in the audience.,드라마,-1,C,0,0,피아노
댄싱퀸,"A woman named Jung-hwa runs out of a waiting room in distress, with her mascara smudged and crying. She passes by a member of the Dancing Queens and Hanwi in the hallway, who are surprised by her sudden appearance. They quickly follow her.",드라마,-1,C,0,0,피아노
댄싱퀸,"Two children, Jeongmin and Jeonghwa, stand in front of Jeongmin's house. Jeongmin's mother comes out and greets them. Jeonghwa gets upset when Jeongmin asks if she followed him. Jeongmin's mother mentions that the owner of the house has a daughter. Jeonghwa gets angry and tells her mother to leave because she doesn't like Jeongmin.",코미디,2,B,1,0,타악기
댄싱퀸,"At a rock cafe, a dancer named Jung-hwa performs a lively dance on stage while Jung-min watches from below. The record company director, Han-woo, observes Jung-hwa's dancing skills and asks about her. Meanwhile, Jung-hwa seductively dances in front of Jung-min, causing a commotion in the cafe. Jung-hwa signals to Jung-min and jumps towards him, but he falls to the ground and hurts his back.",코미디,2,B,1,0,타악기
댄싱퀸,"The story follows the lives of two individuals, Jung-min and Jung-hwa, from their engagement to their marriage and the birth of their daughter. The narrative is accompanied by various photographs, including one of Jung-hwa crying next to Jung-min in a hospital bed, which leads to her being labeled as the ""crying fiancée"" in a newspaper article. The story also touches on societal issues such as police brutality and international human rights investigations. The final scene shows the family happily hanging a family photo on their bedroom wall.",코미디,2,B,1,0,타악기
댄싱퀸,"Two contestants, Jung Hwa and Myung Ae, enter an audition room with cameras and lighting. The head of a major agency, Han Wi, watches them from behind the lighting equipment. He discovers that Jung Hwa is unmarried and becomes interested. Jung Hwa and Myung Ae perform a flashy performance, but Myung Ae makes several mistakes. Jung Hwa struggles and the scene is emotional.",드라마,-1,C,0,0,키보드
댄싱퀸,"The Dancing Queens members greet each other and introduce themselves, with some teasing and criticism towards one member's appearance. They then proceed to dance, with one member struggling to keep up and making mistakes. The other members watch with some frustration but continue to dance.",코미디,2,B,1,0,타악기
댄싱퀸,"A woman named Jung-hwa is shown providing meals and bathing children at a daycare center, dressed modestly compared to other candidates. Other candidates and officials walk through the center and discuss the importance of donations. Jung-hwa is seen teaching children to dance and sing in a playroom.",판타지,4,A,1,1,일렉기타
댄싱퀸,"A group of members and a producer gather in a recording studio to record a song. The producer signals the start of the recording and each member sings their part. One member, Lari, struggles with a high note and asks for help. The producer asks a new member, Jung-hwa, to try singing Lari's part. Jung-hwa succeeds and the group continues recording with renewed confidence. The producer is satisfied with the recording and encourages the group to try again with more emotion.",판타지,4,A,1,1,키보드
댄싱퀸,"Seoul citizens show enthusiastic support on their way to work, including a cyclist named Jeongmin who is followed by dozens of other cyclists and receives applause and cheers from passersby. In an empty practice room, a solo musician named Jeonghwa practices dancing and perseveres despite falling down. While passing through a market, Jeongmin receives fruit from a vendor and both Jeongmin and Jeonghwa notice the changed reactions of the citizens. Jeonghwa takes a break and sighs while watching news of Jeongmin's sudden rise to fame.",판타지,2,B,1,0,키보드
댄싱퀸,"The story follows the members of a girl group, Dancing Queens, as they prepare for and perform on stage. One member, Jung-hwa, is watched by fellow member, Larri, as she makes a small mistake during her performance but recovers well. Meanwhile, another member, Jung-min, is distracted by Jung-hwa's singing and turns to look at the stage. The group receives applause and heads back to the waiting room.",판타지,4,A,1,1,키보드
댄싱퀸,"The Dancing Queens are sitting on the floor of the practice room, drinking and reminiscing. Lari shares her story of how she met the club owner and got her big break. She also reveals that she lied about being from LA to impress him. The group toasts to their sisterhood and leadership.",드라마,-1,C,0,0,피아노
변산,A student sees Sunmi again and she shyly smiles. The student looks confused but eventually recognizes her.,일상,2,B,1,0,관악기
변산,A group of students and teachers are gathered around playing guitar and singing. One student catches the eye of Mi-kyung as he sings about believing in a future with his loved one. Another student joins in with admiration and actively sings along. The guitarist changes the chords and begins to sing a different song.,로맨스,3,A,1,1,어쿠스틱기타
변산,"The conversation revolves around the idea of when one was happiest in their life. One person recalls a time in elementary school when their father was absent and the household was filled with laughter. The others question when they have ever paid attention to their own happiness. The input phrase ""신경 끄쇼"" translates to ""don't worry about it.""",드라마,-1,C,0,0,피아노
변산,"A rapper named 학수 performs on stage while being introduced by a host. Despite facing setbacks in previous seasons, he has decided to participate in season 6. The audience is unresponsive at first, but eventually gets into the performance. 학수 raps about the struggles of being a rapper and the importance of focusing on reality rather than dreams. The performance includes a montage scene.",판타지,4,A,1,1,키보드
